loss_train,accuracy_train,precision_train,recall_train,f1_train,TP_train,TN_train,FP_train,FN_train,loss_val,accuracy_val,precision_val,recall_val,f1_val,TP_val,TN_val,FP_val,FN_val,iteration
0.7344146434211637,0.5157507658004761,0.5107443928718567,0.5021417140960693,0.5064065456390381,136808.0,147234.0,131052.0,135641.0,0.7119298220675754,0.5197517275810242,0.5178111791610718,0.433699369430542,0.4720376133918762,50673.0,72004.0,47187.0,66166.0,0
0.6992862909829617,0.538011908531189,0.5339773297309875,0.5196091532707214,0.5266952514648438,141567.0,154735.0,123551.0,130882.0,0.7007358093178485,0.5266830325126648,0.5248129963874817,0.46360376477241516,0.49231311678886414,54167.0,70146.0,49045.0,62672.0,1
0.6888222043210803,0.5523872375488281,0.5489654541015625,0.5335714221000671,0.5411589741706848,145371.0,158848.0,119438.0,127078.0,0.7060074154792163,0.5255137085914612,0.5145504474639893,0.7333595752716064,0.6047719717025757,85685.0,38352.0,80839.0,31154.0,2
0.6822575633292748,0.5638174414634705,0.560945987701416,0.5443697571754456,0.5525336265563965,148313.0,162201.0,116085.0,124136.0,0.7014089475863718,0.5283904671669006,0.5183634161949158,0.667414128780365,0.5835210084915161,77980.0,46736.0,72455.0,38859.0,3
