loss_train,accuracy_train,precision_train,recall_train,f1_train,TP_train,TN_train,FP_train,FN_train,loss_val,accuracy_val,precision_val,recall_val,f1_val,TP_val,TN_val,FP_val,FN_val,iteration
0.8310285767679932,0.5090778470039368,0.5038524270057678,0.499487966299057,0.5016607046127319,136085.0,144282.0,134004.0,136364.0,0.7209531858538801,0.5187772512435913,0.5271831750869751,0.27022653818130493,0.3573041260242462,31573.0,90874.0,28317.0,85266.0,0
0.7633865399695167,0.5191752910614014,0.5141952633857727,0.5080143213272095,0.5110860466957092,138408.0,147520.0,130766.0,134041.0,0.6983972634647133,0.5279498100280762,0.535277783870697,0.3519971966743469,0.4247077405452728,41127.0,83485.0,35706.0,75712.0,1
0.7356197160295769,0.5227159857749939,0.5179075598716736,0.5091081261634827,0.5134701728820801,138706.0,149172.0,129114.0,133743.0,0.6947951947623014,0.5307037234306335,0.5201345086097717,0.6711457371711731,0.5860687494277954,78416.0,46846.0,72345.0,38423.0,2
0.7184862138139549,0.5299245715141296,0.5253753066062927,0.5153074264526367,0.5202926397323608,140395.0,151453.0,126833.0,132054.0,0.6927126584454866,0.5328348278999329,0.5436045527458191,0.35072192549705505,0.42636340856552124,40978.0,84787.0,34404.0,75861.0,3
0.7085904406683238,0.5346890687942505,0.5303636193275452,0.5188530683517456,0.5245451927185059,141361.0,153111.0,125175.0,131088.0,0.6895756060347913,0.5363343358039856,0.5285410284996033,0.5864394307136536,0.5559869408607483,68519.0,58072.0,61119.0,48320.0,4
0.7010916116093763,0.5400038361549377,0.5359506011009216,0.5229161977767944,0.5293532013893127,142468.0,154931.0,123355.0,129981.0,0.6966567034580564,0.5295724868774414,0.5716366171836853,0.19819581508636475,0.2943393588066101,23157.0,101838.0,17353.0,93682.0,5
0.695455291938064,0.5459576845169067,0.5421196818351746,0.5289173126220703,0.5354371070861816,144103.0,156575.0,121711.0,128346.0,0.6888416410411702,0.5402830243110657,0.5376754403114319,0.50885409116745,0.5228679180145264,59454.0,68069.0,51122.0,57385.0,6
0.69113425893262,0.5521149039268494,0.5486495494842529,0.5336228013038635,0.5410318970680237,145385.0,158684.0,119602.0,127064.0,0.6885317648284915,0.5407490730285645,0.5377968549728394,0.5140321254730225,0.5256460309028625,60059.0,67574.0,51617.0,56780.0,7
0.687865568843519,0.5568885207176208,0.5536375045776367,0.538199782371521,0.5458095073699951,146632.0,160066.0,118220.0,125817.0,0.6882748991848225,0.5420200824737549,0.5372456312179565,0.5396229028701782,0.5384316444396973,63049.0,64884.0,54307.0,53790.0,8
0.6846198967190669,0.5613952279090881,0.5582844018936157,0.5430777668952942,0.5505760908126831,147961.0,161219.0,117067.0,124488.0,0.6886417391198887,0.5423802137374878,0.541296660900116,0.49512577056884766,0.5171827673912048,57850.0,70168.0,49023.0,58989.0,9
0.6817769508232506,0.5662233233451843,0.5632447600364685,0.5483888983726501,0.5557175278663635,149408.0,162431.0,115855.0,123041.0,0.6991119933210177,0.5318391919136047,0.5742011070251465,0.20992134511470795,0.3074445128440857,24527.0,101003.0,18188.0,92312.0,10
